,Country,Continent,Rank,Song Title,Artists_x,Artist_clean_x,Album,Explicit_x,Duration,Number of Records,Acousticness,Artist_clean_y,Artists_y,Danceability,Duration Ms,Energy,Explicit_y,Id,Instrumentalness,Key,Liveness,Loudness,Mode,Popularity,Release Date,Speechiness,Tempo,Valence,Year
0,Global,Global,1,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
1,Global,Global,1,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
2,Argentina,South America,28,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
3,Argentina,South America,28,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
4,Australia,Australia,4,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
5,Australia,Australia,4,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
6,Austria,Europe,16,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
7,Austria,Europe,16,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
8,Belgium,Europe,9,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
9,Belgium,Europe,9,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
10,Bolivia,South America,49,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
11,Bolivia,South America,49,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
12,Brazil,South America,3,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
13,Brazil,South America,3,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
14,Bulgaria,Europe,2,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
15,Bulgaria,Europe,2,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
16,Canada,North America,2,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
17,Canada,North America,2,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
18,Chile,South America,31,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
19,Chile,South America,31,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
20,Colombia,South America,18,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
21,Colombia,South America,18,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
22,Costa Rica,North America,6,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
23,Costa Rica,North America,6,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
24,Czech Republic,Europe,5,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
25,Czech Republic,Europe,5,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
26,Denmark,Europe,19,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
27,Denmark,Europe,19,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
28,Dominican Republic,North America,45,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
29,Dominican Republic,North America,45,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
30,Ecuador,South America,49,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
31,Ecuador,South America,49,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
32,El Salvador,North America,15,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
33,El Salvador,North America,15,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
34,Estonia,Europe,4,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
35,Estonia,Europe,4,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
36,Finland,Europe,10,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
37,Finland,Europe,10,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
38,France,Europe,21,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
39,France,Europe,21,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
40,Germany,Europe,30,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
41,Germany,Europe,30,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
42,Greece,Europe,20,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
43,Greece,Europe,20,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
44,Guatemala,North America,29,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
45,Guatemala,North America,29,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
46,Honduras,North America,22,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
47,Honduras,North America,22,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
48,Hong Kong,Asia,22,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
49,Hong Kong,Asia,22,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
50,Hungary,Europe,6,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
51,Hungary,Europe,6,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
52,Iceland,Europe,15,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
53,Iceland,Europe,15,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
54,India,Asia,41,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
55,India,Asia,41,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
56,Indonesia,Asia,33,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
57,Indonesia,Asia,33,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
58,Ireland,Europe,2,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
59,Ireland,Europe,2,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
60,Israel,Asia,7,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
61,Israel,Asia,7,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
62,Italy,Europe,42,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
63,Italy,Europe,42,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,84,5/22/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
64,Latvia,Europe,6,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02,1,0.021,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.32299999999999995,-3.764,1,81,5/29/2020,0.0397,123.056,0.6459999999999999,1/1/2020 12:00:00 AM
